pincode,district,state
721444,medinipur east,west bengal
721445,medinipur west,west bengal
721446,medinipur east,west bengal
721447,medinipur east,west bengal
721448,medinipur east,west bengal
721449,medinipur east,west bengal
721450,medinipur east,west bengal
721451,medinipur west,west bengal
721452,medinipur east,west bengal
721453,medinipur east,west bengal
721454,medinipur east,west bengal
721455,medinipur east,west bengal
721456,medinipur east,west bengal
721457,medinipur west,west bengal
721458,medinipur east,west bengal
721463,medinipur east,west bengal
721467,medinipur west,west bengal
721501,jhargram,west bengal
721503,jhargram,west bengal
721504,jhargram,west bengal
721505,jhargram,west bengal
721506,jhargram,west bengal
721507,jhargram,west bengal
721513,jhargram,west bengal
721514,jhargram,west bengal
721515,jhargram,west bengal
721516,jhargram,west bengal
721517,jhargram,west bengal
721601,medinipur east,west bengal
721602,medinipur east,west bengal
721603,medinipur east,west bengal
721604,medinipur east,west bengal
721606,medinipur east,west bengal
721607,medinipur east,west bengal
721624,medinipur east,west bengal
721625,medinipur east,west bengal
721626,medinipur east,west bengal
721627,medinipur east,west bengal
721628,medinipur east,west bengal
721629,medinipur east,west bengal
721631,medinipur east,west bengal
721632,medinipur east,west bengal
721633,medinipur east,west bengal
721634,medinipur east,west bengal
721635,medinipur east,west bengal
721636,medinipur east,west bengal
721637,medinipur east,west bengal
721638,medinipur east,west bengal
721641,medinipur west,west bengal
721642,medinipur east,west bengal
721643,medinipur east,west bengal
721644,medinipur east,west bengal
721645,medinipur east,west bengal
721646,medinipur east,west bengal
721647,medinipur east,west bengal
721648,medinipur east,west bengal
721649,medinipur east,west bengal
721650,medinipur east,west bengal
721651,medinipur east,west bengal
721652,medinipur east,west bengal
721653,medinipur east,west bengal
721654,medinipur east,west bengal
721655,medinipur east,west bengal
721656,medinipur east,west bengal
721657,medinipur east,west bengal
721658,medinipur east,west bengal
721659,medinipur east,west bengal
722101,bankura,west bengal
722102,bankura,west bengal
722121,bankura,west bengal
722122,bankura,west bengal
722132,bankura,west bengal
722133,bankura,west bengal
722134,bankura,west bengal
722135,bankura,west bengal
722136,bankura,west bengal
722137,bankura,west bengal
722138,bankura,west bengal
722139,bankura,west bengal
722140,bankura,west bengal
722141,bankura,west bengal
722142,bankura,west bengal
722143,bankura,west bengal
722144,bankura,west bengal
722146,bankura,west bengal
722147,bankura,west bengal
722148,bankura,west bengal
722149,bankura,west bengal
722150,bankura,west bengal
722151,bankura,west bengal
722152,bankura,west bengal
722153,bankura,west bengal
722154,bankura,west bengal
722155,bankura,west bengal
722156,bankura,west bengal
722157,bankura,west bengal
722158,bankura,west bengal
722160,bankura,west bengal
722161,bankura,west bengal
722162,bankura,west bengal
722164,bankura,west bengal
722173,bankura,west bengal
722176,bankura,west bengal
722183,bankura,west bengal
722201,bankura,west bengal
722202,bankura,west bengal
722203,bankura,west bengal
722204,bankura,west bengal
722205,bankura,west bengal
722206,bankura,west bengal
722207,bankura,west bengal
722208,bankura,west bengal
723101,purulia,west bengal
723102,purulia,west bengal
723103,purulia,west bengal
723104,purulia,west bengal
723121,purulia,west bengal
723126,purulia,west bengal
723127,purulia,west bengal
723128,purulia,west bengal
723129,purulia,west bengal
723130,purulia,west bengal
723131,purulia,west bengal
723132,purulia,west bengal
723133,purulia,west bengal
723134,purulia,west bengal
723142,purulia,west bengal
723143,purulia,west bengal
723145,purulia,west bengal
723146,purulia,west bengal
723147,purulia,west bengal
723148,purulia,west bengal
723149,purulia,west bengal
723151,purulia,west bengal
723152,purulia,west bengal
723153,purulia,west bengal
723154,purulia,west bengal
723155,purulia,west bengal
723156,purulia,west bengal
723201,purulia,west bengal
723202,purulia,west bengal
723212,purulia,west bengal
723213,purulia,west bengal
723215,purulia,west bengal
731101,birbhum,west bengal
731102,birbhum,west bengal
731103,birbhum,west bengal
731104,birbhum,west bengal
731121,birbhum,west bengal
731123,birbhum,west bengal
731124,birbhum,west bengal
731125,birbhum,west bengal
731126,birbhum,west bengal
731127,birbhum,west bengal
731129,birbhum,west bengal
731130,birbhum,west bengal
731132,birbhum,west bengal
731133,birbhum,west bengal
731201,birbhum,west bengal
731202,birbhum,west bengal
731204,birbhum,west bengal
731214,birbhum,west bengal
731215,birbhum,west bengal
731216,birbhum,west bengal
731218,birbhum,west bengal
731219,birbhum,west bengal
731220,birbhum,west bengal
731221,birbhum,west bengal
731222,birbhum,west bengal
731223,birbhum,west bengal
731224,birbhum,west bengal
731233,birbhum,west bengal
731234,birbhum,west bengal
731235,birbhum,west bengal
731236,birbhum,west bengal
731237,birbhum,west bengal
731238,birbhum,west bengal
731240,birbhum,west bengal
731241,birbhum,west bengal
731242,birbhum,west bengal
731243,birbhum,west bengal
731244,birbhum,west bengal
731245,birbhum,west bengal
731301,birbhum,west bengal
731302,birbhum,west bengal
731303,birbhum,west bengal
731304,birbhum,west bengal
732101,maldah,west bengal
732102,maldah,west bengal
732103,maldah,west bengal
732121,maldah,west bengal
732122,maldah,west bengal
732123,maldah,west bengal
732124,maldah,west bengal
732125,maldah,west bengal
732126,maldah,west bengal
732127,maldah,west bengal
732128,maldah,west bengal
732138,maldah,west bengal
732139,maldah,west bengal
732140,maldah,west bengal
732141,maldah,west bengal
732142,maldah,west bengal
732144,maldah,west bengal
732201,maldah,west bengal
732202,maldah,west bengal
732203,maldah,west bengal
732204,maldah,west bengal
732205,maldah,west bengal
732206,maldah,west bengal
732207,maldah,west bengal
732208,maldah,west bengal
732209,maldah,west bengal
732210,maldah,west bengal
732215,maldah,west bengal
732216,maldah,west bengal
733101,dinajpur dakshin,west bengal
733102,dinajpur dakshin,west bengal
733103,dinajpur dakshin,west bengal
733121,dinajpur dakshin,west bengal
733123,dinajpur uttar,west bengal
733124,dinajpur dakshin,west bengal
733125,dinajpur dakshin,west bengal
733126,dinajpur dakshin,west bengal
733127,dinajpur dakshin,west bengal
733128,dinajpur uttar,west bengal
733129,dinajpur uttar,west bengal
733130,dinajpur uttar,west bengal
733132,dinajpur dakshin,west bengal
733133,dinajpur dakshin,west bengal
733134,dinajpur uttar,west bengal
733139,nan,nan
733140,dinajpur dakshin,west bengal
733141,dinajpur dakshin,west bengal
733142,dinajpur dakshin,west bengal
733143,dinajpur uttar,west bengal
733145,dinajpur dakshin,west bengal
733156,dinajpur uttar,west bengal
733158,dinajpur dakshin,west bengal
733201,dinajpur uttar,west bengal
733202,dinajpur uttar,west bengal
733207,dinajpur uttar,west bengal
733208,dinajpur uttar,west bengal
733209,dinajpur uttar,west bengal
733210,dinajpur uttar,west bengal
733215,dinajpur uttar,west bengal
734001,darjeeling,west bengal
734002,darjeeling,west bengal
734003,darjeeling,west bengal
734004,jalpaiguri,west bengal
734005,darjeeling,west bengal
734006,jalpaiguri,west bengal
734007,jalpaiguri,west bengal
734008,darjeeling,west bengal
734009,darjeeling,west bengal
734010,darjeeling,west bengal
734011,darjeeling,west bengal
734012,darjeeling,west bengal
734013,darjeeling,west bengal
734014,darjeeling,west bengal
734015,jalpaiguri,west bengal
734091,nan,nan
734101,darjeeling,west bengal
734102,darjeeling,west bengal
734103,darjeeling,west bengal
734104,darjeeling,west bengal
734105,darjeeling,west bengal
734201,darjeeling,west bengal
734203,darjeeling,west bengal
734204,darjeeling,west bengal
734209,darjeeling,west bengal
734213,darjeeling,west bengal
734214,darjeeling,west bengal
734215,darjeeling,west bengal
734216,darjeeling,west bengal
734217,darjeeling,west bengal
734218,darjeeling,west bengal
734220,darjeeling,west bengal
734221,darjeeling,west bengal
734222,darjeeling,west bengal
734223,darjeeling,west bengal
734224,darjeeling,west bengal
734226,darjeeling,west bengal
734301,kalimpong,west bengal
734311,kalimpong,west bengal
734312,darjeeling,west bengal
734313,darjeeling,west bengal
734314,kalimpong,west bengal
734315,kalimpong,west bengal
734316,kalimpong,west bengal
734421,darjeeling,west bengal
734423,darjeeling,west bengal
734424,darjeeling,west bengal
734425,darjeeling,west bengal
734426,darjeeling,west bengal
734427,darjeeling,west bengal
734429,darjeeling,west bengal
734434,darjeeling,west bengal
734501,jalpaiguri,west bengal
734503,kalimpong,west bengal
735101,jalpaiguri,west bengal
735102,jalpaiguri,west bengal
735121,jalpaiguri,west bengal
735122,coochbehar,west bengal
735132,jalpaiguri,west bengal
735133,jalpaiguri,west bengal
735134,jalpaiguri,west bengal
735135,jalpaiguri,west bengal
735202,jalpaiguri,west bengal
735203,jalpaiguri,west bengal
735204,alipurduar,west bengal
735205,jalpaiguri,west bengal
735206,jalpaiguri,west bengal
735207,jalpaiguri,west bengal
735208,alipurduar,west bengal
735209,jalpaiguri,west bengal
735210,jalpaiguri,west bengal
735211,alipurduar,west bengal
735212,jalpaiguri,west bengal
735213,alipurduar,west bengal
735214,alipurduar,west bengal
735215,alipurduar,west bengal
735216,alipurduar,west bengal
735217,alipurduar,west bengal
735218,jalpaiguri,west bengal
735219,jalpaiguri,west bengal
735220,alipurduar,west bengal
735221,jalpaiguri,west bengal
735222,jalpaiguri,west bengal
735223,jalpaiguri,west bengal
735224,jalpaiguri,west bengal
735225,jalpaiguri,west bengal
735226,alipurduar,west bengal
735227,alipurduar,west bengal
735228,alipurduar,west bengal
735229,jalpaiguri,west bengal
735230,jalpaiguri,west bengal
735231,kalimpong,west bengal
735232,jalpaiguri,west bengal
735233,jalpaiguri,west bengal
735234,jalpaiguri,west bengal
735301,coochbehar,west bengal
735302,jalpaiguri,west bengal
735303,coochbehar,west bengal
735304,coochbehar,west bengal
735305,jalpaiguri,west bengal
736101,coochbehar,west bengal
736121,alipurduar,west bengal
736122,alipurduar,west bengal
736123,alipurduar,west bengal
736131,coochbehar,west bengal
736133,coochbehar,west bengal
736134,coochbehar,west bengal
736135,coochbehar,west bengal
736145,coochbehar,west bengal
736146,coochbehar,west bengal
736156,coochbehar,west bengal
736157,coochbehar,west bengal
736158,coochbehar,west bengal
736159,coochbehar,west bengal
736160,coochbehar,west bengal
736165,coochbehar,west bengal
736167,coochbehar,west bengal
736168,coochbehar,west bengal
736169,coochbehar,west bengal
736170,coochbehar,west bengal
736171,coochbehar,west bengal
736172,coochbehar,west bengal
736176,coochbehar,west bengal
736179,coochbehar,west bengal
736182,alipurduar,west bengal
736201,alipurduar,west bengal
736202,alipurduar,west bengal
736203,alipurduar,west bengal
736204,alipurduar,west bengal
736205,alipurduar,west bengal
736206,alipurduar,west bengal
736207,alipurduar,west bengal
736208,alipurduar,west bengal
736209,nan,nan
737101,east district,sikkim
737102,east district,sikkim
737103,east district,sikkim
737106,pakyong,sikkim
737107,east district,sikkim
737111,west district,sikkim
737113,west district,sikkim
737116,north district,sikkim
737120,north district,sikkim
737121,west district,sikkim
737126,south district,sikkim
737128,south district,sikkim
737131,pakyong,sikkim
737132,south district,sikkim
737133,pakyong,sikkim
737134,east district,sikkim
737135,east district,sikkim
737136,east district,sikkim
737139,south district,sikkim
741101,nadia,west bengal
741102,nadia,west bengal
741103,nadia,west bengal
741121,nadia,west bengal
741122,nadia,west bengal
741123,nadia,west bengal
741124,nadia,west bengal
741125,nadia,west bengal
741126,nadia,west bengal
741127,nadia,west bengal
741137,nadia,west bengal
741138,nadia,west bengal
741139,nadia,west bengal
741140,nadia,west bengal
741150,nadia,west bengal
741151,nadia,west bengal
741152,nadia,west bengal
741153,nadia,west bengal
741154,nadia,west bengal
741155,nadia,west bengal
741156,nadia,west bengal
741157,nadia,west bengal
741158,nadia,west bengal
741159,nadia,west bengal
741160,nadia,west bengal
741161,nadia,west bengal
741162,nadia,west bengal
741163,nadia,west bengal
741164,nadia,west bengal
741165,nadia,west bengal
741166,nadia,west bengal
741167,nadia,west bengal
741181,nadia,west bengal
741201,nadia,west bengal
741202,nadia,west bengal
741221,nadia,west bengal
741222,nadia,west bengal
741223,nadia,west bengal
741232,nadia,west bengal
741234,nadia,west bengal
741235,nadia,west bengal
741238,nadia,west bengal
741245,nadia,west bengal
741246,nadia,west bengal
741247,nadia,west bengal
741248,nadia,west bengal
741249,nadia,west bengal
741250,nadia,west bengal
741251,nadia,west bengal
741252,nadia,west bengal
741253,nadia,west bengal
741254,nadia,west bengal
741255,nadia,west bengal
741256,nadia,west bengal
741257,nadia,west bengal
741301,nadia,west bengal
741302,nadia,west bengal
741313,nadia,west bengal
741315,nadia,west bengal
741316,nadia,west bengal
741317,nadia,west bengal
741319,purba bardhaman,west bengal
741401,nadia,west bengal
741402,nadia,west bengal
741404,nadia,west bengal
741501,nadia,west bengal
741502,nadia,west bengal
741503,nadia,west bengal
741504,nadia,west bengal
741505,nadia,west bengal
741506,nadia,west bengal
741507,nadia,west bengal
741508,nadia,west bengal
741509,nadia,west bengal
742101,murshidabad,west bengal
742102,murshidabad,west bengal
742103,murshidabad,west bengal
742104,murshidabad,west bengal
742113,murshidabad,west bengal
742121,murshidabad,west bengal
742122,murshidabad,west bengal
742123,murshidabad,west bengal
742132,murshidabad,west bengal
742133,murshidabad,west bengal
742134,murshidabad,west bengal
742135,murshidabad,west bengal
742136,murshidabad,west bengal
742137,murshidabad,west bengal
742138,murshidabad,west bengal
742140,murshidabad,west bengal
742147,murshidabad,west bengal
742148,murshidabad,west bengal
742149,murshidabad,west bengal
742151,murshidabad,west bengal
742159,murshidabad,west bengal
742160,murshidabad,west bengal
742161,murshidabad,west bengal
742163,murshidabad,west bengal
742164,murshidabad,west bengal
742165,murshidabad,west bengal
742166,murshidabad,west bengal
742168,murshidabad,west bengal
742174,murshidabad,west bengal
742175,murshidabad,west bengal
742184,murshidabad,west bengal
